num_job,num_machine,mean,std,seed,baseline,RANDOM_best,RANDOM_time,RUBI_best,RUBI_time,MoRUBI_best,MoRUBI_time,SPT_best,SPT_time,LPT_best,LPT_time,GT_best,GT_time
10,10,30,7,9,782.02,624,1.0925779342651367,497,2.248976945877075,506,2.2869298458099365,533,2.296104907989502,502,2.2691657543182373,545,2.357070207595825
10,10,30,8,9,786.35,625,1.1415293216705322,502,2.3963637351989746,524,2.308152437210083,497,2.2478671073913574,509,2.2415482997894287,513,2.357773542404175
10,10,30,9,9,788.69,622,1.1014811992645264,509,2.2689595222473145,525,2.276329278945923,498,2.221130847930908,516,2.2463738918304443,537,2.3257362842559814
10,10,30,10,9,797.42,626,1.1195435523986816,517,2.259800910949707,519,2.2613394260406494,503,2.2940046787261963,524,2.2080795764923096,538,2.346100091934204
10,10,30,11,9,802.12,624,1.0867156982421875,523,2.3298094272613525,529,2.249180316925049,502,2.185687780380249,532,2.236917734146118,539,2.35945725440979
10,10,30,12,9,809.83,633,1.101050615310669,533,2.2375032901763916,535,2.317847967147827,503,2.3004543781280518,510,2.2739076614379883,537,2.3299307823181152
10,10,30,13,9,815.86,640,1.1085395812988281,538,2.326246500015259,538,2.2683823108673096,516,2.237046003341675,511,2.260904312133789,543,2.333782434463501
10,10,30,14,9,822.91,641,1.1333613395690918,544,2.2434914112091064,554,2.3379225730895996,518,2.195615530014038,516,2.2309343814849854,565,2.3836708068847656
10,10,30,15,9,831.91,648,1.1356863975524902,551,2.2404544353485107,559,2.2506728172302246,519,2.213106393814087,523,2.2607169151306152,548,2.291749954223633
10,10,30,16,9,840.53,650,1.1339423656463623,560,2.2570176124572754,571,2.2969613075256348,518,2.2535226345062256,529,2.189134120941162,550,2.3119430541992188
10,10,30,17,9,850.6,655,1.1096112728118896,567,2.3668198585510254,571,2.269831657409668,527,2.263578176498413,531,2.2067995071411133,550,2.3447425365448
10,10,30,18,9,858.85,657,1.1264302730560303,576,2.2906339168548584,576,2.264702320098877,576,2.2631471157073975,529,2.2477200031280518,592,2.3392493724823
10,10,30,19,9,868.45,658,1.1094179153442383,587,2.303159236907959,586,2.2544100284576416,579,2.2334911823272705,546,2.2616686820983887,595,2.324665069580078
